objectID,title,artist,medium,department,culture,period,classification,imageURL
220818,Design for Printed Textile,Fredrica Justina Staack,Opaque watercolor over graphite on paper prepared with opaque watercolor,Textiles,France,1929/34,textile,"https://www.artic.edu/iiif/2/8c441c65-d81c-434f-9a3b-89004d5a15d1/full/843,/0/default.jpg"
220817,Design for Printed Textile,Fredrica Justina Staack,Opaque watercolor over graphite on paper,Textiles,France,1929/34,textile,"https://www.artic.edu/iiif/2/e337310d-474d-261d-d8e7-e3dec84addec/full/843,/0/default.jpg"
220815,Design for Printed Textile,Fredrica Justina Staack,Opaque watercolor over graphite on gridded paper,Textiles,France,1929/34,textile,"https://www.artic.edu/iiif/2/8ab5ec4e-fd13-147f-e24f-88bf62feec14/full/843,/0/default.jpg"
220810,Design for Printed Textile,Fredrica Justina Staack,Opaque watercolor over graphite on paper,Textiles,France,1929/34,textile,"https://www.artic.edu/iiif/2/f621ebf4-2b37-1114-baae-6a4330745232/full/843,/0/default.jpg"
220807,Design for Printed Textile,Fredrica Justina Staack,Opaque watercolor over ink on paper,Textiles,France,1929/34,textile,"https://www.artic.edu/iiif/2/98dc3483-666a-6c45-f5a7-281c3955b048/full/843,/0/default.jpg"
220806,Design for Printed Textile,Fredrica Justina Staack,Opaque watercolor over grapite pencil on paper,Textiles,France,1929/34,textile,"https://www.artic.edu/iiif/2/05fa1c81-1515-a958-fee1-1c5eab392a15/full/843,/0/default.jpg"
220801,Design for Printed Textile,Fredrica Justina Staack,Opaque watercolor over graphite on paper,Textiles,France,1929/34,textile,"https://www.artic.edu/iiif/2/4c1ba4f5-5b42-300f-a8b7-5bfa63067595/full/843,/0/default.jpg"
220795,Design for Printed Textile,Fredrica Justina Staack,Opaque watercolor over graphite on paper,Textiles,France,1929/34,textile,"https://www.artic.edu/iiif/2/88b9c8ca-a067-e960-9e96-8ccf13779325/full/843,/0/default.jpg"
220793,Design for Printed Textile,Fredrica Justina Staack,Opaque watercolor over graphite on paper,Textiles,France,1929/34,textile,"https://www.artic.edu/iiif/2/078de207-8fde-bb3c-df16-0d3710b40aef/full/843,/0/default.jpg"
220790,Design fo    r Printed Textile,Fredrica Justina Staack,Opaque watercolor over graphite on paper,Textiles,France,1929/34,textile,"https://www.artic.edu/iiif/2/8077a53e-9774-4aee-ea96-bcf443705c57/full/843,/0/default.jpg"
220789,Design for Printed Textile,Fredrica Justina Staack,Opaque watercolor over graphite on paper,Textiles,France,1929/34,textile,"https://www.artic.edu/iiif/2/d0b14830-a109-44b8-096d-37d650ea15d7/full/843,/0/default.jpg"
220782,Design for Printed Textile,Fredrica Justina Staack,Opaque watercolor over graphite on paper,Textiles,France,1929/34,textile,"https://www.artic.edu/iiif/2/6fc66542-97fe-bbb6-88be-17846772798a/full/843,/0/default.jpg"
229393,Untitled,Tanaka Atsuko,Enamel on canvas,Contemporary Art,,1964,painting,"https://www.artic.edu/iiif/2/e9611bae-b59f-02ce-276f-79fadca24b19/full/843,/0/default.jpg"
220774,Design for Printed Textile,Fredrica Justina Staack,Opaque watercolor over graphite on paper prepared with opaque watercolor,Textiles,France,1929/34,textile,"https://www.artic.edu/iiif/2/f88ab514-bf92-2e35-50af-00ab159ff82a/full/843,/0/default.jpg"
120544,Untitled,Pim Van Os,Gelatin silver print,Photography and Media,Netherlands,c. 1950,gelatin silver (developing-out-paper) pr,"https://www.artic.edu/iiif/2/ec55de59-b945-bc3d-cb85-3bafb82061ca/full/843,/0/default.jpg"
99543,Tazza,"Steuben Division, Corning Glass Works",Glass,Arts of the Americas,Corning,1918–30,drinking vessel,"https://www.artic.edu/iiif/2/4e3b1a62-68c4-86a0-c376-ebe9d2b4a2c2/full/843,/0/default.jpg"
59780,"Film Movement, Akeley Camera, New York",Paul Strand,Gelatin silver print,Photography and Media,United States,1922,gelatin silver (developing-out-paper) pr,"https://www.artic.edu/iiif/2/ccd07217-9f14-1a9a-6a8a-c037b9ade0a5/full/843,/0/default.jpg"
50119,Aerial Bombs Dropping on Montmedy,Edward Steichen,Gelatin silver print,Photography and Media,United States,1918,gelatin silver (developing-out-paper) pr,"https://www.artic.edu/iiif/2/41ae3139-84a2-d06e-0fc0-51cbeb66beb9/full/843,/0/default.jpg"
228399,"Proposed Motor Hotel, Dayton, Ohio, Perspective",Milton Meyer Schwartz,Graphite on paper,Architecture and Design,Dayton,c. 1963,presentation drawing,"https://www.artic.edu/iiif/2/916c36a1-557e-ae6e-faa8-42bd847a0e62/full/843,/0/default.jpg"
186309,Blue Vase on a Venetian Armchair,Henri Matisse,Colored pencils on ivory wove paper,Prints and Drawings,France,1943,prints and drawing,"https://www.artic.edu/iiif/2/e5bf9852-c0e0-eb42-88ad-7f748665ae38/full/843,/0/default.jpg"
180678,Matisse's Dining Room-1941,Henri Matisse,Pen and black ink on ivory wove paper,Prints and Drawings,France,1941,drawings (visual works),"https://www.artic.edu/iiif/2/88a897c2-dbd1-3fd9-c2f3-185c0e0f9487/full/843,/0/default.jpg"
117750,Head of a Woman,Henri Matisse,Pen and black ink on ivory wove paper,Prints and Drawings,France,1941,pen and ink drawings,"https://www.artic.edu/iiif/2/76e93675-66c8-63b2-2e1b-3dc0a0b5e163/full/843,/0/default.jpg"
100226,Daisies,Henri Matisse,Oil on canvas,Modern Art,France,1939,painting,"https://www.artic.edu/iiif/2/1693f1ff-40a4-e0e2-16cd-3d8d055dc266/full/843,/0/default.jpg"
30348,Abstract Figure,Oskar Schlemmer,Bronze and nickel,Modern Art,Germany,1921/23,sculpture,"https://www.artic.edu/iiif/2/2f984fe0-96da-72e3-f92b-9b9557827271/full/843,/0/default.jpg"
191565,Girl in Yellow and Blue with Guitar,Henri Matisse,Oil on canvas,Modern Art,,1939,painting,"https://www.artic.edu/iiif/2/0fc277a0-003c-393f-556b-f8dbc8c81427/full/843,/0/default.jpg"
186310,Anemones in a Vase (recto and verso),Henri Matisse,Pen and black ink on ivory wove paper,Prints and Drawings,France,1944,prints and drawing,"https://www.artic.edu/iiif/2/4ec6706d-1358-03ae-bb09-cf58c4553fd8/full/843,/0/default.jpg"
186308,"Study for Anemones and Woman (Study for “Odalisque, Harmony in Blue”)",Henri Matisse,Pen and black ink on ivory wove paper,Prints and Drawings,France,1937,prints and drawing,"https://www.artic.edu/iiif/2/834dc7c5-0df7-94d0-addd-84ed6137e013/full/843,/0/default.jpg"
186307,Seated Dancer,Henri Matisse,"Graphite, with touches of erasing, on ivory wove paper",Prints and Drawings,France,1927,prints and drawing,"https://www.artic.edu/iiif/2/5202b448-22a2-54e6-14b5-6d0f324caa13/full/843,/0/default.jpg"
180677,Dancer Resting,Henri Matisse,Brush and black ink on off-white wove paper,Prints and Drawings,France,1927,drawings (visual works),"https://www.artic.edu/iiif/2/672bc12f-cc68-64b8-c335-62fdd84dcf30/full/843,/0/default.jpg"
153703,Lemons on a Pewter Plate,Henri Matisse,Oil on canvas,Modern Art,France,1926,oil on canvas,"https://www.artic.edu/iiif/2/79f1c666-1e19-af39-f7e0-f22989835eb2/full/843,/0/default.jpg"
110989,Young Woman with a Veil,Henri Matisse,"Graphite, with touches of erasing on cream wove paper",Prints and Drawings,France,1929,graphite,"https://www.artic.edu/iiif/2/85ee97b1-ccad-c62e-3026-3e9d5fba67cf/full/843,/0/default.jpg"
30906,Portrait of John Dewey,Henri Matisse,Stumped charcoal on ivory laid paper,Prints and Drawings,France,1930/34,charcoal,"https://www.artic.edu/iiif/2/06b16618-7987-daf8-92b6-6a16e3a0b179/full/843,/0/default.jpg"
76314,Reclining Female Nude with Raised Knee,Henri Matisse,"Graphite, with erasing on ivory wove paper (discolored to cream)",Prints and Drawings,France,1923/24,graphite,"https://www.artic.edu/iiif/2/9f01360e-fb7b-8264-95dc-e4d8e2101690/full/843,/0/default.jpg"
61843,Seated Woman with Full-Skirted Dress,Henri Matisse,Pen and black ink on ivory wove paper,Prints and Drawings,France,c. 1926,pen and ink drawings,"https://www.artic.edu/iiif/2/81c49d51-dad0-bad2-2ef1-b656a96e978c/full/843,/0/default.jpg"
27984,Woman before an Aquarium,Henri Matisse,Oil on canvas,Modern Art,France,1921–23,painting,"https://www.artic.edu/iiif/2/d0e36029-27fc-bf4e-357a-55cfbaf7bdfd/full/843,/0/default.jpg"
23096,Seated Nude with Arms Raised,Henri Matisse,"Stumped charcoal, with erasing and touches of direct charcoal marks, on ivory wove paper, pieced",Prints and Drawings,France,c. 1925,charcoal,"https://www.artic.edu/iiif/2/91967467-6d26-2da0-ebc9-4accba24eb4b/full/843,/0/default.jpg"
7124,Seated Nude,Henri Matisse,Bronze,Modern Art,France,"1922–29, cast 1951",bronze,"https://www.artic.edu/iiif/2/a224d8eb-1d20-0d92-ad15-73e72289717a/full/843,/0/default.jpg"
150815,Reclining Nude,Henri Matisse,"Graphite, with erasing and touches of stumping, on ivory wove paper",Prints and Drawings,France,c. 1920,graphite,"https://www.artic.edu/iiif/2/690a5bfb-c96a-636f-f027-0258355d313a/full/843,/0/default.jpg"
41010,Girl in Plumed Hat (Mlle Antoinette),Henri Matisse,Pen and black inks on cream wove paper,Prints and Drawings,France,1919,pen and ink drawings,"https://www.artic.edu/iiif/2/1e7640a5-1416-1632-52e6-8746b121311b/full/843,/0/default.jpg"
39271,Portrait of Léonide Massine,Henri Matisse,"Graphite, with erasing on ivory wove paper, fixed",Prints and Drawings,France,"April 28, 1920",graphite,"https://www.artic.edu/iiif/2/3fe0af24-72d4-e778-16c0-de5d65b62a14/full/843,/0/default.jpg"
27980,Woman on Rose Divan,Henri Matisse,Oil on canvas,Modern Art,France,1921,oil on canvas,"https://www.artic.edu/iiif/2/65e58fc4-4dd1-7149-b76b-94547745bece/full/843,/0/default.jpg"
2816,Interior at Nice,Henri Matisse,Oil on canvas,Modern Art,France,1919 or 1920,painting,"https://www.artic.edu/iiif/2/2193cdda-2691-2802-0776-145dee77f7ea/full/843,/0/default.jpg"
180676,Young Girl with Long Hair (recto); Girl Reading (verso),Henri Matisse,"Graphite (recto and verso), with touches of erasing, on off-white wove paper",Prints and Drawings,France,c. 1919,drawings (visual works),"https://www.artic.edu/iiif/2/b80cc076-7fae-1392-a41c-0f2b291c75a2/full/843,/0/default.jpg"
122232,Laurette with a Cup of Coffee,Henri Matisse,Oil on canvas,Modern Art,France,1916–17,painting,"https://www.artic.edu/iiif/2/72d28816-c42f-af88-63fc-d12426db240e/full/843,/0/default.jpg"
18696,"Woman with a Shawl, in a Garden",Henri Matisse,"Graphite, with erasing on ivory wove paper",Prints and Drawings,France,c. 1918,graphite,"https://www.artic.edu/iiif/2/1b5252ae-3c1f-5d48-5c43-74bdd8d3889b/full/843,/0/default.jpg"
210809,Portrait of Walter Pach,Henri Matisse,"Etching in black, with stippling, foul bite and plate tone, on gray wove paper, laid down on cream wove paper (chine collé)",Prints and Drawings,France,1914,etching,"https://www.artic.edu/iiif/2/2406bcba-9251-1c39-526c-2f06aa7c1eea/full/843,/0/default.jpg"
66915,Female Nude Lying Facedown on a Table,Henri Matisse,"Pen and black ink on tan wove paper, laid down on cream Japanese paper",Prints and Drawings,France,1911/12,pen and ink drawings,"https://www.artic.edu/iiif/2/ab68738f-04fe-a700-9d7c-8ba009bf5898/full/843,/0/default.jpg"
64001,Apples,Henri Matisse,Oil on canvas,Modern Art,France,1916,oil on canvas,"https://www.artic.edu/iiif/2/b2bc0fc2-8d17-1fcd-8cae-8626421c11ef/full/843,/0/default.jpg"
53225,Young Girl with Braids,Henri Matisse,Brush and black watercolor on ivory wove paper,Prints and Drawings,France,c. 1916,pen and ink drawings,"https://www.artic.edu/iiif/2/d2b0d3b8-fd98-5c3d-2810-0fe3696098ac/full/843,/0/default.jpg"
31749,Girl with a Cat,Henri Matisse,"Graphite, with traces of erasing, on ivory laid paper (discolored to cream), laid down on cream wove paper, laid down on off-white wove paper",Prints and Drawings,France,1910,graphite,"https://www.artic.edu/iiif/2/7fd37617-e847-8699-9b68-20c3d46af6ad/full/843,/0/default.jpg"
66913,"Seated Female Nude, One Foot on a Stool",Henri Matisse,"Graphite on tan wove paper, laid down on cream wove paper, laid down on ivory wove paper",Prints and Drawings,France,1910,graphite,"https://www.artic.edu/iiif/2/6d066cbf-e9af-dc2e-5058-641879695cea/full/843,/0/default.jpg"
31748,"Seated Female Nude, Holding One Knee, with Sketch of a Foot",Henri Matisse,"Reed pen and black ink on white wove paper, laid down on cream wove paper, laid down on ivory wove paper",Prints and Drawings,France,August 1909,pen and ink drawings,"https://www.artic.edu/iiif/2/4a0df661-e576-044a-4f46-e43b55aed364/full/843,/0/default.jpg"
13107,Small Crouching Nude without an Arm,Henri Matisse,Bronze,Modern Art,France,"1908, cast 1909",sculpture,"https://www.artic.edu/iiif/2/53e7417d-e35b-c2d2-aee7-56076203e53e/full/843,/0/default.jpg"
193867,Thorn Extractor,Henri Matisse,Bronze,Modern Art,France,"1906, cast 1953",sculpture,"https://www.artic.edu/iiif/2/c822f1a2-9e79-b709-2233-b220433a0e30/full/843,/0/default.jpg"
118601,Woman Leaning on Her Hands,Henri Matisse,Bronze,Modern Art,France,"1905, cast c. 1930",sculpture,"https://www.artic.edu/iiif/2/565174be-e70a-e7b5-ec70-1b56832b0f4d/full/843,/0/default.jpg"
87045,Still Life with Geranium,Henri Matisse,Oil on canvas,Modern Art,France,1906,painting,"https://www.artic.edu/iiif/2/d0049e0b-bd55-020e-aa8c-b137d06ae7df/full/843,/0/default.jpg"
66910,Standing Female Nude with Chair,Henri Matisse,"Graphite, with stumping and erasing on cream wove paper, laid down on cream wove paper, laid down on ivory wove paper",Prints and Drawings,France,1907,graphite,"https://www.artic.edu/iiif/2/a63995eb-d1ce-f557-e68c-fc26b124a382/full/843,/0/default.jpg"
151435,Nude in a Folding Chair,Henri Matisse,"Brush and black wash on ivory laid paper, pieced at top edge",Prints and Drawings,France,c. 1906,ink or chalk wash,"https://www.artic.edu/iiif/2/799a1337-8267-0805-b4c8-15a18a539c81/full/843,/0/default.jpg"
150816,Madame Matisse with Her Fan,Henri Matisse,Pen and black ink over graphite on cream wove paper,Prints and Drawings,France,1906,pen and ink drawings,"https://www.artic.edu/iiif/2/cde30eb7-0d38-e9fb-8d73-f5f56c15cc8e/full/843,/0/default.jpg"
87624,Grounded Fishing Boat,Henri Matisse,"Reed pen and black ink on cream wove paper, laid down on cream wove paper, laid down on ivory wove card",Prints and Drawings,France,1905,pen and ink drawings,"https://www.artic.edu/iiif/2/425a52da-8491-db08-a3a0-50c429a6f8f1/full/843,/0/default.jpg"
28833,Boats,Henri Matisse,"Pen and black ink on grayish-cream wove paper, laid down on cream wove paper, laid down on buff wove paper",Prints and Drawings,France,1905,pen and ink drawings,"https://www.artic.edu/iiif/2/8d1a5874-8f29-5789-41d0-8ef000097c78/full/843,/0/default.jpg"
180675,Self-Portrait,Henri Matisse,"Reed and metal-nibbed dip pens and black ink, over black crayon, on tan wove paper, laid down on off-white wove card, perimeter mounted to off-white wove card",Prints and Drawings,France,c. 1901,drawings (visual works),"https://www.artic.edu/iiif/2/9441633f-b518-8fdf-3f45-978aaa08c4a1/full/843,/0/default.jpg"
80636,The Entry of Christ into Brussels,James Ensor,"Etching from a copper plate, on buff laid paper",Prints and Drawings,Belgium,1898,etching,"https://www.artic.edu/iiif/2/52277162-99f0-db63-9381-eb807b0f7f11/full/843,/0/default.jpg"
66908,Standing Female Nude Seen from the Back,Henri Matisse,"Charcoal, with touches of stumping, on grayish-cream wove paper, fixed, laid down on cream wove paper, laid down on buff wove paper",Prints and Drawings,France,1900/01,charcoal,"https://www.artic.edu/iiif/2/256aa3c5-579b-51ff-f0ae-dd4b79639c31/full/843,/0/default.jpg"
64916,The Serf,Henri Matisse,Bronze,Modern Art,France,"1900–03, cast c. 1908",sculpture,"https://www.artic.edu/iiif/2/fa74552f-53c3-28bd-dc81-5c2f2b8143a1/full/843,/0/default.jpg"
59716,Extraordinary Musicians,James Ensor,Etching with drypoint on zinc in black on cream wove (simili-Japan) paper,Prints and Drawings,Belgium,1888,etching,"https://www.artic.edu/iiif/2/ef74bc95-5c66-d1b6-fe25-e73756dcb972/full/843,/0/default.jpg"
31768,Nude in Profile,Henri Matisse,"Graphite, with traces of erasing on tan wove paper, laid down on cream wove paper, laid down on ivory wove paper",Prints and Drawings,France,1903-04,graphite,"https://www.artic.edu/iiif/2/e8fc7764-4c64-9a4c-1cfd-b4cd5c0cf15d/full/843,/0/default.jpg"
185201,The Temptation of Saint Anthony,James Ensor,"Colored pencils and scraping, with graphite, charcoal, conté crayon, and additions in colored chalk and watercolor, selectively fixed, with cut and pasted elements, on 51 sheets of ivory wove paper (discolored to cream), joined, and formerly laid down on canvas",Prints and Drawings,Belgium,1887,colored pencil,"https://www.artic.edu/iiif/2/08e8002b-f2b1-ccce-4eaa-41d86a24b32a/full/843,/0/default.jpg"
79477,The Cathedral,James Ensor,Etching on zinc in black on ivory Japanese paper,Prints and Drawings,Belgium,1886,etching,"https://www.artic.edu/iiif/2/833ba204-9b92-2f7a-c094-f0a540df5bf7/full/843,/0/default.jpg"
79386,"The Chimera Gazed at all Things with Fear, from Night",Odilon Redon,"Lithograph in black on ivory China paper collé, laid down on white wove paper",Prints and Drawings,France,1886,lithograph,"https://www.artic.edu/iiif/2/4fdfc537-31d6-b2f2-2874-40bc9228ce0a/full/843,/0/default.jpg"
12245,The Infernal Cortege,James Ensor,Etching on zinc in black on cream Japanese paper,Prints and Drawings,Belgium,1886,etching,"https://www.artic.edu/iiif/2/d39e9e94-1d0e-62ab-bcac-700c6b11fa37/full/843,/0/default.jpg"
210855,Queen Parysatis,James Ensor,Etching in black on cream wove (simili-Japan) paper,Prints and Drawings,Belgium,1899,etching,"https://www.artic.edu/iiif/2/1f670a86-5962-2255-4f13-f96634242cd7/full/843,/0/default.jpg"
129769,Diana of Ephesus as Allegory of Nature,Joseph Werner,"Pen and black ink and brush and gray wash, white and blue gouache, on blue laid paper (discolored to light brown), mounted to laid card",Prints and Drawings,Switzerland,c. 1680,pen and ink drawings,"https://www.artic.edu/iiif/2/c307919a-f264-3ca3-2511-07c2e15da7ba/full/843,/0/default.jpg"
118021,"Belshazzar's Feast, from Illustrations of the Bible",John Martin,Mezzotint with etching in black on ivory wove paper,Prints and Drawings,England,1835,mezzotint,"https://www.artic.edu/iiif/2/56d8bf21-f54b-4dd0-eefe-770d72b6048c/full/843,/0/default.jpg"
27703,The Temptation of Saint Anthony,Jacques Callot,Etching in black on ivory laid paper,Prints and Drawings,France,1635,print,"https://www.artic.edu/iiif/2/727ef62d-95a9-b56c-858c-8617828c814b/full/843,/0/default.jpg"
214351,The Sea at Bognor,Theodore Roussel,"Soft ground etching, inked à la poupée, in yellowish green and greenish blue on ivory laid paper",Prints and Drawings,France,1895,etching,"https://www.artic.edu/iiif/2/6c16178e-44bc-582b-1f0e-62c126c1a7d8/full/843,/0/default.jpg"
214350,The Sea at Bognor,Theodore Roussel,Monotype in two tones of blue gray ink on ivory laid paper,Prints and Drawings,France,1895,print,"https://www.artic.edu/iiif/2/263497dc-3cd4-2ea4-43ad-b943803b27db/full/843,/0/default.jpg"
214349,The Sea at Bognor,Theodore Roussel,Monotype in two tones of greenish blue ink on ivory laid paper,Prints and Drawings,France,1895,print,"https://www.artic.edu/iiif/2/1ad7fe18-705c-e9c4-bc52-2cd96116cf70/full/843,/0/default.jpg"
124736,"Yours Till the Boys Come Home, plate 43 from Bunk!",Eduardo Paolozzi,Color screenprint on paper,Prints and Drawings,England,1972,screenprint,"https://www.artic.edu/iiif/2/ccf0bf88-da87-7daf-58f7-39a39aabd68c/full/843,/0/default.jpg"
124726,"It's a Psychological Fact Pleasure Helps your Disposition, plate 33 from Bunk!",Eduardo Paolozzi,Color lithograph on paper,Prints and Drawings,England,1972,lithograph,"https://www.artic.edu/iiif/2/28af75ab-c7c0-bceb-0318-109c2c3ada62/full/843,/0/default.jpg"
124730,"A Funny Thing Happened on the Way to the Airport, plate 37 from Bunk!",Eduardo Paolozzi,Color lithograph on paper,Prints and Drawings,England,1972,lithograph,"https://www.artic.edu/iiif/2/3e658911-acd6-3643-bb47-2fc764e84a94/full/843,/0/default.jpg"
124723,"A New Brand of Brilliance, plate 30 from Bunk!",Eduardo Paolozzi,Color lithograph on paper,Prints and Drawings,England,1972,lithograph,"https://www.artic.edu/iiif/2/e3dc92d8-d8eb-ed94-09a7-88b24f683813/full/843,/0/default.jpg"
124722,"Merry Xmas with T-I Space Suits, plate 29 from Bunk!",Eduardo Paolozzi,Color lithograph on paper,Prints and Drawings,England,1972,lithograph,"https://www.artic.edu/iiif/2/13f8f6b5-f978-a30e-e0c4-c2e803e06f57/full/843,/0/default.jpg"
124721,"Man Holds the Key, plate 28 from Bunk!",Eduardo Paolozzi,Screenprint on paper,Prints and Drawings,England,1972,screenprint,"https://www.artic.edu/iiif/2/d04302e9-662a-205f-4096-9ef613e34fbb/full/843,/0/default.jpg"
124718,"I Was a Rich Man's Plaything, plate 25 from Bunk!",Eduardo Paolozzi,Screenprint and collage on paper,Prints and Drawings,England,1972,screenprint,"https://www.artic.edu/iiif/2/ceeb375e-55fd-e2da-fac1-573b4683fc9e/full/843,/0/default.jpg"
124704,"Improved Beans, plate eleven from Bunk!",Eduardo Paolozzi,Color lithograph on paper,Prints and Drawings,England,1972,lithograph,"https://www.artic.edu/iiif/2/23240e1e-480e-d30c-520c-71f96540eab5/full/843,/0/default.jpg"
124694,"Evadne in Green Dimension, plate one from Bunk!",Eduardo Paolozzi,Screenprint and collage on paper,Prints and Drawings,England,1972,screenprint,"https://www.artic.edu/iiif/2/7ece64bb-c912-596f-c081-3e686bf8bb73/full/843,/0/default.jpg"
180266,"Untitled, from the series ""Sur la Route: Huit Photographies Prises Entre Paris et Marseille ou Entre Paris et Biarritz""",Germaine Krull,Gelatin silver print,Photography and Media,France,1930,gelatin silver (developing-out-paper) pr,"https://www.artic.edu/iiif/2/b0009fec-eff6-147e-39a9-6f65fd608a0d/full/843,/0/default.jpg"
180265,"Untitled, from the series ""Sur la Route: Huit Photographies Prises Entre Paris et Marseille ou Entre Paris et Biarritz""",Germaine Krull,Gelatin silver print,Photography and Media,France,1930,gelatin silver (developing-out-paper) pr,"https://www.artic.edu/iiif/2/9bc424c5-ab0d-ba5b-9d01-115fddfb7b19/full/843,/0/default.jpg"
124715,"Windtunnel Test, plate 22 from Bunk!",Eduardo Paolozzi,Color screenprint on paper,Prints and Drawings,England,1972,screenprint,"https://www.artic.edu/iiif/2/5ec9321d-e494-e1fd-d916-4594a3e529bf/full/843,/0/default.jpg"
124708,"Real Gold, plate fifteen from Bunk!",Eduardo Paolozzi,Color screenprint on paper,Prints and Drawings,England,1972,screenprint,"https://www.artic.edu/iiif/2/fc141059-1344-ed7f-e1ff-ae1fc53bea22/full/843,/0/default.jpg"
124700,"Take-Off, plate seven from Bunk!",Eduardo Paolozzi,Color lithograph on paper,Prints and Drawings,England,1972,lithograph,"https://www.artic.edu/iiif/2/19cd1902-f3d0-1b72-b9bc-06e400bad035/full/843,/0/default.jpg"
124699,"Sack -O- Sauce, plate six from Bunk!",Eduardo Paolozzi,"Screenprint, collage, and lithography on paper",Prints and Drawings,England,1972,screenprint,"https://www.artic.edu/iiif/2/3e18e3dc-afb4-7709-f745-89c590d27917/full/843,/0/default.jpg"
180264,"Untitled, from the series ""Sur la Route: Huit Photographies Prises Entre Paris et Marseille ou Entre Paris et Biarritz""",Germaine Krull,Gelatin silver print,Photography and Media,France,1930,gelatin silver (developing-out-paper) pr,"https://www.artic.edu/iiif/2/7f30aaf9-22f5-4576-6c01-95a9fac5e355/full/843,/0/default.jpg"
180263,"Untitled, from the series ""Sur la Route: Huit Photographies Prises Entre Paris et Marseille ou Entre Paris et Biarritz""",Germaine Krull,Gelatin silver print,Photography and Media,France,1930,gelatin silver (developing-out-paper) pr,"https://www.artic.edu/iiif/2/2abe4473-56ff-843f-f42e-e3fc2b56d574/full/843,/0/default.jpg"
180262,"Untitled, from the series ""Sur la Route: Huit Photographies Prises Entre Paris et Marseille ou Entre Paris et Biarritz""",Germaine Krull,Gelatin silver print,Photography and Media,France,1930,gelatin silver (developing-out-paper) pr,"https://www.artic.edu/iiif/2/76580d26-6835-0562-c487-ff9c4a94c988/full/843,/0/default.jpg"
180261,"Untitled, from the series ""Sur la Route: Huit Photographies Prises Entre Paris et Marseille ou Entre Paris et Biarritz""",Germaine Krull,Gelatin silver print,Photography and Media,France,1930,gelatin silver (developing-out-paper) pr,"https://www.artic.edu/iiif/2/cb5b786b-dcf6-d2be-e457-9162139537d0/full/843,/0/default.jpg"
50756,Sketch of the Peacock Room,James McNeill Whistler,Graphite (recto) on cream wove paper with printed text in black ink (verso),Prints and Drawings,United States,1898,graphite,"https://www.artic.edu/iiif/2/facf6a4c-6c00-340b-91b2-d4c1a353a6f8/full/843,/0/default.jpg"
14493,Butterfly,James McNeill Whistler,Pen and black ink on cream wove card,Prints and Drawings,United States,1898/99,pen and ink drawings,"https://www.artic.edu/iiif/2/50cc85c9-142d-1208-3a74-9e846c4bc961/full/843,/0/default.jpg"
14313,Chelsea Shop,James McNeill Whistler,Watercolor with touches of opaque watercolor on cream wove paper,Prints and Drawings,United States,1897/1900,watercolor,"https://www.artic.edu/iiif/2/258cd64d-9d9a-f878-ffd5-aa017ca05300/full/843,/0/default.jpg"
147853,Study for Portrait of Thomas Way,James McNeill Whistler,Graphite on ivory wove paper,Prints and Drawings,United States,1896,graphite,"https://www.artic.edu/iiif/2/c116d985-d31b-6ad8-79ac-73110fa03be3/full/843,/0/default.jpg"
20101,H.C. Pollitt,James McNeill Whistler,"Lithographic crayon on thin, transparent transfer paper, tipped onto card (modern mount)",Prints and Drawings,United States,1896,lithographic crayon,"https://www.artic.edu/iiif/2/9dcd134c-eae6-5595-61e3-85cb0ad7f92d/full/843,/0/default.jpg"
96625,"Supervielle, Large Banner Portrait",Jean Dubuffet,Oil on canvas,Contemporary Art,France,1945,painting,"https://www.artic.edu/iiif/2/262f965f-e86a-d0ba-8e24-fefcdc3979de/full/843,/0/default.jpg"
84088,Violet and Silver—The Deep Sea,James McNeill Whistler,Oil on canvas,Arts of the Americas,Brittany,1893,painting,"https://www.artic.edu/iiif/2/9e72fb46-920e-86a7-bc49-9a525eac4e1c/full/843,/0/default.jpg"
83905,That Which I Should Have Done I Did Not Do (The Door),Ivan Albright,Oil on canvas,Arts of the Americas,United States,1931–41,oil on canvas,"https://www.artic.edu/iiif/2/0ecc7b1a-70b3-7ac6-1a46-3401d0963aa6/full/843,/0/default.jpg"
14317,Study of a Girl's Head and Shoulders,James McNeill Whistler,Oil on panel,Arts of the Americas,United States,1896–97,painting,"https://www.artic.edu/iiif/2/f59015ec-07d0-ebbf-6d57-647af5ef4a41/full/843,/0/default.jpg"
8958,Arrangement in Flesh Color and Brown: Portrait of Arthur Jerome Eddy,James McNeill Whistler,Oil on canvas,Arts of the Americas,Paris,1894,painting,"https://www.artic.edu/iiif/2/43165650-0212-8897-0605-dc3fdda88c13/full/843,/0/default.jpg"
113084,Portrait of Miss Maud Franklin,James McNeill Whistler,Pen and brown ink on cream laid paper,Prints and Drawings,United States,1883/1888,pen and ink drawings,"https://www.artic.edu/iiif/2/f31bbec3-0228-ab8e-ce4a-2029cd5f654f/full/843,/0/default.jpg"
111164,Green and Blue: The Dancer,James McNeill Whistler,Watercolor and opaque watercolor over traces of black chalk on brown wove paper laid down on card,Prints and Drawings,United States,c. 1893,watercolor,"https://www.artic.edu/iiif/2/16c90e2f-1a1c-6b6d-d046-fcfdf20fab4e/full/843,/0/default.jpg"
14488,Butterfly,James McNeill Whistler,Graphite on ivory wove paper,Prints and Drawings,United States,c. 1890,graphite,"https://www.artic.edu/iiif/2/d92660fb-b49a-ff1f-e761-0efacce3023f/full/843,/0/default.jpg"
